Timestamp,TransactionHash,BlockNumber,poolId,user,claimLockStart,claimLockEnd,multiplier
2024-07-31T06:02:11,82ec03f785b0b7130f259ce5faabb09cc90770710a6ac576144e6c80ac560bfe,20422522,0,0x7B32AdC3e8782d5E52CED9a9747b46D647a3ff67,1722380531,1890757800,99044245955501228590000000
2024-07-31T06:44:47,482519cd5e28ad9d1952a08fb9fe78ed00822a76ab347a1570583c86232dc497,20422732,0,0x50763AdD868fd7361178342fC055EAA2b95F6846,1722383087,1785391200,41845700109245212890000000
2024-07-31T07:06:11,1ca4ad8217ed1b6267b8e5e0c0041d7fa1e5bc8539c5790aab9f5718cb0ac4aa,20422839,0,0xf74877d9ebE9E9A4ef0B935C94C77392a6405323,1722384371,1751353200,19576341209241850590000000
2024-07-31T08:59:11,8617a0c001adccc614a33a786a6e47e79d4ab39243861c3fb5339df92396f8c7,20423404,0,0x53bDE82456403b7366A1Ee566320816a6E596d80,1722391151,1911614400,107000000000000000000000000
2024-07-31T09:39:11,69744765ba861d727392fcfa079a0a5f62ee7aeea91184786054e0401387dd2c,20423601,0,0x53bDE82456403b7366A1Ee566320816a6E596d80,1722393551,1911614400,107000000000000000000000000
2024-07-31T15:49:47,eb623e09e7e6fba460c746491b3c8366b915478d2b4f39fa7e4dd3134558c324,20425447,0,0x0e546AA045D93176d8e57c1D4472Fe80cc81C837,1722415787,1909951200,105234511176250853170000000
2024-07-31T15:53:23,a91147bda8195bdae79f7eb5bfe1bc839a46c2dd8ed99e31ed863b2bfeb085e8,20425465,0,0x951418988b80c87c7420A0AB5993761f87A0240A,1722416003,1744671600,15069016298831739850000000
2024-07-31T16:33:59,a2bdbb45b14389b8e51a6b02d1232e5721b8cd3a1d6bc419e2344dc026b5f53e,20425666,0,0xB71E72BdbD2EB7784183c8697De3f869C0De54A8,1722418439,1859238000,82967043310081790880000000
2024-07-31T20:46:11,6c026869e6217c60b1e97e71967f8d44184721e99087abee6aaf97bd465d8224,20426922,0,0xaF803C6264a4FE51C44c90Adf42998A506F57102,1722433571,1890745200,99002731606086928820000000
2024-07-31T23:04:47,e2be63444e4ec905ac3515bf778648a8dd83427b2333960f2322fa03c630d117,20427610,0,0x76945df4C99a97606D375c1c2e5AA7586Ea44c68,1722441887,1751259600,19474629643272259470000000
2024-08-01T01:18:47,b7ab7dbfb2af15ab831d3e8a58605da50398ea483d2acbfc49b54d1549cdc112,20428275,0,0x9d1bdacde1489889F6eD8DE14Bfae9315b32fe6c,1722449927,1765926000,27189448140478205080000000
2024-08-01T01:26:47,bc9704ed9defcf6675d9f89f9d481c7555c8bb911ae3ecc139adafab9356cb47,20428315,0,0x7252597761f5d19D1eb514600806FF08444Db046,1722450407,1893474000,100173623996975949660000000
2024-08-01T02:00:11,23f249879c0df675ca7e2692f5a021b97b5edd4fc1ed8495bbac984af15e5570,20428481,0,0x7655AE463B45C9B1Eb8bC53e98E2E3d18e4720c9,1722452411,1911711600,107000000000000000000000000
2024-08-01T05:27:59,2d5a4c6291ae935720e0f3f92179b3c770233a3e9e8f5254e3ef1e32844c1869,20429514,0,0x60F7a7802c9b7Dcc0b19eD670C2136041dfDc673,1722464879,1910037600,107000000000000000000000000
2024-08-01T09:16:35,4510669c307ba90bb5a70587054b25e0f384938b624d31e32ff816df8d5a8fe5,20430654,0,0x6491db65F8AC5380FE06132Cce77372cbbe8da85,1722478475,1767243600,38409936574578922710000000
2024-08-01T10:08:59,7d3d043bcdd7280aea48c3602e1586a7fbf4ae9489c0bc273d6c4bd107a70da5,20430913,0,0x9Ac2b23ef7CBA00cCc60Ec666010c04CbB70eBf3,1722481739,1724940000,10000000000000000000000000
2024-08-01T10:16:23,e42c99bde53f48b63b1ee4354ef53fa0c5d9b63d431c970924151d986f970334,20430950,0,0xD8bFD88039Fa5dEFc2De71CE20D2D2706c278af1,1722482183,1725026400,10000000000000000000000000
2024-08-01T10:18:35,94858379a0125cdb00877b6d380050fa79eead8993c6ee12ad46c558e88f17d9,20430961,0,0x241bAf625872F6D0EFc4d28B6Da7056171d69557,1722482315,1725026400,10000000000000000000000000
2024-08-01T12:06:35,59343e0cb69ee828ecec24abf472ac7c94f8b9fbd3b5fbdf3b1d6570fc43c695,20431498,0,0xe4CBFBBD7F3C0d4ecdc1EA384DAa5f73bb65c2E6,1722488795,1848726000,78759814013844098480000000
2024-08-01T14:52:47,f15b6013bd9eaf024965757e658c595d7c701f9b66cec4db8bcf76c58a3d1589,20432328,0,0xEbaD634232DF3909BfC6ef86E24B8958C2AF5aa2,1722498767,1907618400,106015988479682483850000000
2024-08-01T18:21:59,f90e249db21fe43b27ee9ee83b9cae5583886c6ddd5b9f454c9caf7c03f1a3e3,20433368,0,0xA6e8a2275e7B31d952afFC01230b206a9B2B9D13,1722511319,1817071200,61140796759153199070000000
2024-08-01T19:18:59,93d43b4c27cb8ab793f8f705b8246b694ef2f6765130c41a75b611eaa340fc85,20433649,0,0x1f89Dbd75B1AdD2099abfb7BD2375c257507Fa6A,1722514739,1785567600,43193124689321158210000000
2024-08-01T21:02:59,3925bd2c30c5dc8db1815181af5beb721f88833abf3e0f8e9a4658731dd7290b,20434168,0,0x49B7b83978f4C1fC4EaD3122c5967e04AfE7d7f0,1722520979,1722520979,10000000000000000000000000
2024-08-02T11:32:47,edcdf34aa66dd84a0caf047f0b3afe2a3458f516a9e9d607b2f1e21968b38c7b,20438497,0,0x339E79E530EB01a935aB2aAf9C10a91DC1463c36,1722573167,1722573167,10000000000000000000000000
2024-08-02T12:25:47,e0abce806812689c0a809213ee3ebe9f0dc462350091e11d78091c3b57b5c6ff,20438761,0,0x1F06339Dd63F78711532164de493AE05e2b8B4b8,1722576347,1880211600,94192720944135513660000000
2024-08-02T19:10:23,4954359c45f53893c931409ad9368faf5c706bc17b792b43ca47d35455f480a7,20440771,0,0xF06eb098183C7239885597d46b6dcFaB1c01c798,1722600623,1911790800,107000000000000000000000000
2024-08-02T20:35:11,78ec13e106b05e53b138f704d316b7b839c6b15e64368276b37bd9de8b7e9348,20441191,0,0xB539A809c1624967056c1aD06AfA6f8b5dfcC956,1722605711,1898809200,102334005158522044900000000
2024-08-02T20:54:59,b9eb2f1ef81f452d22753ae4c878b85c1ccc72bf1dcff4f328c2734a8953fd07,20441290,0,0x09835eb24ca92A8DC1828b9fef86098f44E63f8E,1722606899,1754114400,107000000000000000000000000
2024-08-02T21:00:47,f8ae4ccf15ecc1f20234f63c16591f8dcbbd7292d5ceb5da3c2bb70d92c2db0b,20441319,0,0x09835eb24ca92A8DC1828b9fef86098f44E63f8E,1722606899,1911880800,107000000000000000000000000
2024-08-02T21:09:59,4f2ea8d8057d3d03b7cd5870cd4eb2a63b8c102e1274034dcea9a09a5dffe9b6,20441365,0,0x10c4f3f0260fcF457DEABD2201eE1CdBC13E0f9F,1722607799,1722607799,10000000000000000000000000
2024-08-02T23:02:23,99579affc41581cf2124de6f0f6a31fb17ac8a0fc1b338c54b8eaa89d2a8bff2,20441924,0,0x35c8939D42668395947CFF6169A01039975BF496,1722614543,1911859200,107000000000000000000000000
2024-08-03T10:11:35,be81d3f43a05bc55d8ba602dbe2ab69f21a6d65a6fd10163ccedc01f8e419208,20445246,0,0x9e83CF83D126374ddCf77A7d0E2eb418d3cB1B2C,1722654695,1753977600,107000000000000000000000000
2024-08-03T10:29:35,be84e14cff512ed44cb4b5330cb0ab9c61e9fc393444c24ce2f87f2c654dc5f3,20445333,0,0x9e83CF83D126374ddCf77A7d0E2eb418d3cB1B2C,1722654695,1924876800,107000000000000000000000000
2024-08-03T19:43:23,7c352971c67b613ec2cd71b66ab08f00d58897eea09794be53287976c3ee5e77,20448090,0,0x6D1133eb11d8e3249F6f3C5aA0c9C2f7Dc003ff9,1722364043,1820440800,63204826276820311210000000
2024-08-04T07:24:59,b15dcac78462a78a872b20b283066987e3e06f8e56eae033174338e0d2d509ae,20451584,0,0x2523008f1efD00551ab288f342EFC481286132dB,1722731099,1848974400,78641340055026809240000000
2024-08-04T15:02:11,416c4d7e8acc34e38d9d8ae16fc6aeef704d51a3df50fbb25ab5a39e74cfcc53,20453863,0,0x76a95d549Ca36d955Df2c72F693690d8e51a94d0,1722758531,1732921200,10000000000000000000000000
2024-08-04T15:03:11,1cb491eabd4c2e91f1fef15fa5a98a6e7de02b8c192935db8c18f24e916ab8ca,20453868,0,0xA27eaA1AFD9560CFD68355a5DE5dcdD7ac31f1d9,1722758591,1722808800,10000000000000000000000000
2024-08-04T15:46:23,b2f2f793cb4513dd41fd66f539b7ab629dc25d54abafea7ca7d5d1ef881f7082,20454084,0,0x94180edBA10FFAFdFb1f2E2EfBedf247c199e4A1,1722761183,1759161600,24525290006483019090000000
