date,circulating_supply_at_that_date,block_timestamp_at_that_date,total_claimed_that_day
08/05/2024,65872.93255138097,1715169719,15390.829021082234
08/05/2024,65877.59178779936,1715169719,15395.488257500618
08/05/2024,66361.22856131791,1715169719,15879.125031019172
08/05/2024,66361.36848272261,1715169719,15879.264952423868
08/05/2024,66366.01237302832,1715169719,15883.908842729586
08/05/2024,66404.17530351828,1715169719,15922.071773219539
08/05/2024,66404.80968398767,1715169719,15922.706153688927
08/05/2024,66411.98168641869,1715169731,15929.878156119952
08/05/2024,66412.52717421933,1715169731,15930.423643920592
08/05/2024,66424.196918063,1715169731,15942.093387764267
08/05/2024,66487.6083048435,1715169731,16005.504774544766
08/05/2024,66487.87358403415,1715169731,16005.77005373542
08/05/2024,66520.0983236017,1715169731,16037.994793302965
08/05/2024,66521.59508022941,1715169731,16039.491549930672
08/05/2024,66524.09449431166,1715169731,16041.990964012926
08/05/2024,66744.56629215965,1715169731,16262.46276186091
08/05/2024,67164.08310309511,1715169731,16681.979572796372
08/05/2024,67172.03464702591,1715169731,16689.931116727177
08/05/2024,67172.0354300336,1715169743,16689.931899734875
08/05/2024,67172.68371020806,1715169743,16690.580179909335
08/05/2024,67849.41588060452,1715169743,17367.312350305787
08/05/2024,68645.18408132852,1715169743,18163.0805510298
08/05/2024,68682.40853206276,1715169743,18200.305001764034
08/05/2024,70772.13274492501,1715169743,20290.029214626287
08/05/2024,70772.13279049957,1715169743,20290.02926020085
08/05/2024,70773.83665189883,1715169743,20291.733121600115
08/05/2024,70806.2108807457,1715169755,20324.107350446986
08/05/2024,70894.17422144362,1715169755,20412.07069114491
08/05/2024,71055.47682857828,1715169767,20573.373298279563
08/05/2024,71093.20807530334,1715169767,20611.104545004622
08/05/2024,71263.43580291071,1715169767,20781.332272612002
08/05/2024,71268.91128618603,1715169767,20786.80775588732
08/05/2024,71284.25894797381,1715169767,20802.155417675098
08/05/2024,71284.73465928971,1715169767,20802.631128990997
08/05/2024,71285.54844266835,1715169791,20803.44491236964
08/05/2024,71330.86057472858,1715169791,20848.75704442986
08/05/2024,71331.42556827719,1715169791,20849.322037978476
08/05/2024,71339.62596100221,1715169791,20857.52243070349
08/05/2024,71339.62615631496,1715169791,20857.52262601624
08/05/2024,71340.75032946386,1715169791,20858.646799165133
08/05/2024,71714.65512528642,1715169791,21232.55159498769
08/05/2024,71734.24707311636,1715169803,21252.14354281764
08/05/2024,71768.10507394372,1715169803,21286.001543644994
08/05/2024,71774.30470169171,1715169803,21292.201171392982
08/05/2024,71778.35245191245,1715169803,21296.24892161371
08/05/2024,72185.55309391007,1715169803,21703.44956361134
08/05/2024,72201.6734867795,1715169803,21719.569956480766
08/05/2024,72368.49844859308,1715169803,21886.394918294336
08/05/2024,72383.89442815399,1715169815,21901.79089785524
08/05/2024,72466.53745926202,1715169815,21984.433928963274
08/05/2024,72480.56919422024,1715169815,21998.465663921495
08/05/2024,72888.66162044095,1715169815,22406.558090142204
08/05/2024,72933.32522222401,1715169815,22451.221691925257
08/05/2024,73090.33051212222,1715169827,22608.226981823474
08/05/2024,73321.14986442264,1715169827,22839.046334123894
08/05/2024,73345.01502530416,1715169827,22862.911495005414
08/05/2024,73380.0190189692,1715169839,22897.91548867044
08/05/2024,73446.8953755383,1715169839,22964.791845239542
08/05/2024,73447.44085340764,1715169839,22965.33732310888
08/05/2024,73450.42462403489,1715169839,22968.32109373613
08/05/2024,73451.06630348484,1715169839,22968.962773186086
08/05/2024,73495.84194562376,1715169851,23013.738415325002
08/05/2024,73538.12913673923,1715169851,23056.02560644046
08/05/2024,73553.86443741327,1715169851,23071.760907114505
08/05/2024,73553.97679990195,1715169851,23071.873269603195
08/05/2024,74771.13367927888,1715169875,24289.030148980113
08/05/2024,74775.52790466107,1715169875,24293.424374362305
08/05/2024,75060.14846653807,1715169875,24578.0449362393
08/05/2024,75062.92878751724,1715169875,24580.825257218476
08/05/2024,75077.34839750697,1715169875,24595.244867208192
08/05/2024,75090.76004530498,1715169875,24608.656515006212
08/05/2024,75140.3790336342,1715169875,24658.275503335437
08/05/2024,75145.84264956487,1715169875,24663.739119266113
08/05/2024,75149.0132065317,1715169875,24666.90967623293
08/05/2024,75150.95516220905,1715169875,24668.851631910282
08/05/2024,75154.24052740392,1715169875,24672.136997105146
08/05/2024,75239.138311338,1715169875,24757.034781039227
08/05/2024,75241.6728515529,1715169875,24759.56932125413
08/05/2024,75249.57557579513,1715169911,24767.472045496354
08/05/2024,75416.40277082982,1715169923,24934.299240531043
08/05/2024,75515.86285566608,1715169923,25033.759325367304
08/05/2024,75825.76347539612,1715169947,25343.659945097337
08/05/2024,75835.60379176056,1715169947,25353.500261461784
08/05/2024,75870.99806416726,1715169947,25388.894533868486
08/05/2024,75928.45411776898,1715169947,25446.35058747021
08/05/2024,76081.37945597466,1715169947,25599.275925675884
08/05/2024,76124.0042298771,1715169947,25641.90069957832
08/05/2024,76326.79442166409,1715169959,25844.690891365306
08/05/2024,76347.50307003505,1715169959,25865.39953973627
08/05/2024,76366.2096513021,1715169959,25884.10612100332
08/05/2024,76369.95300536432,1715169959,25887.849475065548
08/05/2024,76371.78771771597,1715169959,25889.684187417188
08/05/2024,76378.38350162769,1715169959,25896.27997132891
08/05/2024,76475.19428831931,1715169959,25993.090758020542
08/05/2024,76480.18226989193,1715169959,25998.078739593155
08/05/2024,76480.87005341478,1715169959,25998.76652311601
08/05/2024,77457.21169001861,1715169971,26975.108159719846
08/05/2024,77457.27014749704,1715169983,26975.16661719827
08/05/2024,77462.44373050204,1715169983,26980.340200203264
08/05/2024,78079.38442125692,1715169983,27597.280890958144
08/05/2024,78088.13113970918,1715169983,27606.0276094104
08/05/2024,78113.66312204108,1715169995,27631.559591742298
08/05/2024,78126.25982423393,1715169995,27644.156293935153
08/05/2024,78144.79397252428,1715169995,27662.690442225503
08/05/2024,78151.91571977199,1715169995,27669.81218947322
08/05/2024,78152.49463217921,1715169995,27670.39110188044
08/05/2024,79717.20363893974,1715169995,29235.10010864097
08/05/2024,79721.55654441871,1715170007,29239.453014119936
08/05/2024,79891.42293044891,1715170007,29409.319400150136
08/05/2024,79936.70962479722,1715170007,29454.606094498453
08/05/2024,79941.67488273438,1715170007,29459.571352435614
08/05/2024,80009.59504533996,1715170031,29527.491515041183
08/05/2024,81196.30868703111,1715170031,30714.20515673233
08/05/2024,81202.32091335059,1715170031,30720.217383051815
08/05/2024,81225.50685561485,1715170031,30743.403325316067
08/05/2024,81277.03353595582,1715170031,30794.93000565704
08/05/2024,81280.44983108836,1715170031,30798.34630078958
08/05/2024,81292.39522186629,1715170055,30810.29169156751
08/05/2024,81476.3641377613,1715170055,30994.260607462507
08/05/2024,81989.31856691076,1715170055,31507.21503661197
08/05/2024,82049.39099095749,1715170055,31567.287460658703
08/05/2024,82050.61237585082,1715170055,31568.50884555203
08/05/2024,82698.58728958326,1715170055,32216.483759284467
08/05/2024,82701.262403831,1715170067,32219.158873532204
08/05/2024,84074.61080946312,1715170067,33592.507279164325
08/05/2024,84082.13546329836,1715170067,33600.03193299957
08/05/2024,84100.80760752088,1715170067,33618.704077222086
08/05/2024,84313.05951142649,1715170067,33830.955981127685
08/05/2024,84313.69793920459,1715170079,33831.59440890579
08/05/2024,84315.03262961356,1715170079,33832.92909931476
08/05/2024,84319.83565402377,1715170079,33837.73212372497
08/05/2024,84337.51030797066,1715170079,33855.406777671866
08/05/2024,84340.23846766853,1715170079,33858.13493736973
08/05/2024,84342.92167239402,1715170079,33860.81814209521
08/05/2024,84547.1287924285,1715170091,34065.0252621297
08/05/2024,84556.25544742473,1715170091,34074.15191712593
08/05/2024,85257.2860588378,1715170091,34775.182528539
08/05/2024,85267.80636923888,1715170091,34785.702838940095
08/05/2024,85321.62054936208,1715170091,34839.51701906329
08/05/2024,85549.7370903323,1715170091,35067.63356003352
08/05/2024,85579.60636725824,1715170103,35097.50283695946
08/05/2024,85602.47329408363,1715170103,35120.369763784845
08/05/2024,85640.10317142477,1715170103,35157.999641125985
08/05/2024,85655.8334902995,1715170103,35173.72996000071
08/05/2024,85800.57038999279,1715170103,35318.46685969401
08/05/2024,85879.22780060722,1715170103,35397.12427030843
08/05/2024,85879.49891011942,1715170103,35397.39537982063
08/05/2024,85887.57669897524,1715170115,35405.47316867645
08/05/2024,86051.80943771244,1715170115,35569.70590741364
08/05/2024,86118.30465154687,1715170115,35636.20112124809
08/05/2024,86132.01579451792,1715170115,35649.91226421914
08/05/2024,86172.08684110509,1715170151,35689.98331080631
08/05/2024,86177.35756566079,1715170151,35695.254035362006
08/05/2024,86221.59217839988,1715170163,35739.488648101105
08/05/2024,86231.08584078396,1715170163,35748.98231048518
08/05/2024,86243.20974302499,1715170163,35761.10621272621
08/05/2024,86296.96269958091,1715170163,35814.85916928214
08/05/2024,86344.65846518581,1715170163,35862.55493488705
08/05/2024,86572.7738296068,1715170163,36090.670299308025
08/05/2024,87834.90636631074,1715170175,37352.802836011964
08/05/2024,87836.21867068904,1715170175,37354.11514039026
08/05/2024,88247.38824963533,1715170175,37765.28471933656
08/05/2024,88268.9707946727,1715170175,37786.867264373934
08/05/2024,88270.71989763746,1715170175,37788.616367338705
08/05/2024,88272.42705764012,1715170175,37790.32352734136
08/05/2024,88280.8124706221,1715170187,37798.70894032333
08/05/2024,88655.99521698391,1715170187,38173.89168668515
08/05/2024,88660.26477389268,1715170187,38178.16124359392
08/05/2024,88773.11189843822,1715170187,38291.00836813946
08/05/2024,88776.7907779151,1715170187,38294.68724761633
08/05/2024,88784.93931226303,1715170199,38302.835781964255
08/05/2024,88814.71499294987,1715170199,38332.61146265109
08/05/2024,88847.5899425055,1715170199,38365.48641220672
08/05/2024,88890.04143989718,1715170211,38407.937909598404
08/05/2024,88891.1426645825,1715170247,38409.03913428373
08/05/2024,88898.63250054432,1715170247,38416.52897024556
08/05/2024,88901.37076643354,1715170247,38419.26723613477
08/05/2024,88908.77149571158,1715170259,38426.66796541282
08/05/2024,88911.41028944988,1715170271,38429.306759151106
08/05/2024,88915.01588068418,1715170271,38432.912350385406
08/05/2024,88916.35243350528,1715170271,38434.24890320651
08/05/2024,88941.4303424117,1715170283,38459.32681211293
08/05/2024,88941.63769879358,1715170295,38459.53416849482
08/05/2024,89009.56128567153,1715170307,38527.45775537277
08/05/2024,89010.20953580429,1715170307,38528.10600550553
08/05/2024,89700.93539388933,1715170307,39218.831863590574
08/05/2024,90205.29956224443,1715170319,39723.19603194567
08/05/2024,91632.9141975969,1715170319,41150.81066729813
08/05/2024,91633.80853124855,1715170319,41151.70500094979
08/05/2024,91689.3314033602,1715170331,41207.22787306143
08/05/2024,92273.0608216943,1715170355,41790.95729139553
08/05/2024,92286.37635229909,1715170355,41804.27282200032
08/05/2024,92452.09223525644,1715170355,41969.98870495766
08/05/2024,92560.16206904165,1715170355,42078.058538742865
08/05/2024,93458.965014661,1715170355,42976.86148436221
08/05/2024,93463.61946876983,1715170379,42981.51593847105
08/05/2024,93463.97263297165,1715170379,42981.86910267287
08/05/2024,93647.2676602987,1715170379,43165.16412999992
08/05/2024,93690.81885637307,1715170379,43208.71532607428
08/05/2024,93966.66486705698,1715170379,43484.5613367582
08/05/2024,94009.19821040428,1715170379,43527.09468010549
08/05/2024,94084.06362498099,1715170379,43601.9600946822
08/05/2024,94164.42466579308,1715170379,43682.32113549429
08/05/2024,94165.05902784789,1715170379,43682.9554975491
08/05/2024,94166.3171476026,1715170379,43684.21361730381
08/05/2024,94173.06247498172,1715170391,43690.958944682934
08/05/2024,94714.28950454855,1715170391,44232.18597424976
08/05/2024,94715.08310394266,1715170391,44232.97957364387
08/05/2024,94716.25440869501,1715170391,44234.15087839622
08/05/2024,94722.49251222187,1715170391,44240.388981923075
08/05/2024,94725.70774423427,1715170403,44243.604213935476
08/05/2024,94726.1451588487,1715170415,44244.0416285499
08/05/2024,94743.12639055135,1715170415,44261.02286025256
08/05/2024,94746.06864208156,1715170415,44263.96511178277
08/05/2024,94847.61060137901,1715170415,44365.50707108022
08/05/2024,94848.16405729996,1715170427,44366.060527001166
08/05/2024,94907.54377676854,1715170427,44425.440246469734
08/05/2024,95041.09077953326,1715170439,44558.987249234466
08/05/2024,95045.7452500834,1715170463,44563.64171978461
08/05/2024,96393.0255097276,1715170463,45910.92197942879
08/05/2024,96405.53893129194,1715170463,45923.43540099315
08/05/2024,96420.25720115336,1715170499,45938.15367085457
08/05/2024,96431.68316741781,1715170499,45949.579637119015
08/05/2024,96454.77904251503,1715170499,45972.67551221624
08/05/2024,96462.07784826473,1715170499,45979.974317965934
08/05/2024,96493.97961392038,1715170499,46011.87608362159
08/05/2024,96670.53220087853,1715170499,46188.42867057974
08/05/2024,96674.55886755581,1715170499,46192.45533725702
08/05/2024,97344.10756436264,1715170499,46862.00403406386
08/05/2024,97350.5473733767,1715170511,46868.44384307793
08/05/2024,97353.66083084681,1715170559,46871.55730054804
08/05/2024,97360.01201429611,1715170583,46877.908483997344
08/05/2024,97364.10204439571,1715170583,46881.998514096944
08/05/2024,97432.74425076807,1715170595,46950.64072046931
08/05/2024,97435.70438247772,1715170595,46953.60085217897
08/05/2024,97439.42303318705,1715170595,46957.319502888306
08/05/2024,97440.3115088464,1715170643,46958.20797854765
08/05/2024,97440.73459600697,1715170643,46958.63106570822
08/05/2024,97468.46260145269,1715170679,46986.35907115395
08/05/2024,97468.74201983787,1715170679,46986.63848953913
08/05/2024,97497.24437257984,1715170691,47015.1408422811
08/05/2024,97732.32041199083,1715170703,47250.2168816921
08/05/2024,97738.80798050649,1715170703,47256.70445020776
08/05/2024,97740.38080647637,1715170703,47258.27727617764
08/05/2024,97742.75939975672,1715170715,47260.65586945799
08/05/2024,97745.11700148038,1715170715,47263.01347118164
08/05/2024,97789.93220444437,1715170715,47307.82867414563
08/05/2024,97790.2742504639,1715170739,47308.170720165166
08/05/2024,97790.98356756153,1715170739,47308.8800372628
08/05/2024,97793.24091525214,1715170739,47311.13738495342
08/05/2024,97800.18738513724,1715170739,47318.08385483851
08/05/2024,97800.54931831546,1715170739,47318.44578801673
08/05/2024,97831.82598649131,1715170751,47349.72245619258
08/05/2024,97836.6580274498,1715170751,47354.554497151075
08/05/2024,97843.93192074116,1715170763,47361.82839044244
08/05/2024,97865.14067448763,1715170775,47383.037144188915
08/05/2024,97868.40544722897,1715170775,47386.30191693026
08/05/2024,97899.11278722029,1715170787,47417.009256921585
08/05/2024,97901.58666647253,1715170811,47419.483136173825
08/05/2024,97901.67559663262,1715170835,47419.57206633391
08/05/2024,97905.08796671282,1715170835,47422.98443641411
08/05/2024,97926.51191463458,1715170835,47444.40838433587
08/05/2024,97939.89347549577,1715170859,47457.78994519706
08/05/2024,97955.91257620478,1715170859,47473.809045906055
08/05/2024,98022.8035590075,1715170871,47540.70002870878
08/05/2024,98099.03949746222,1715170895,47616.9359671635
08/05/2024,98114.0250653713,1715170895,47631.92153507258
08/05/2024,98121.10075448931,1715170895,47638.99722419058
08/05/2024,98187.02974506296,1715170907,47704.92621476423
08/05/2024,98191.6415843952,1715170919,47709.53805409647
08/05/2024,98219.31625499466,1715170919,47737.21272469593
08/05/2024,98231.31901564558,1715170919,47749.21548534685
08/05/2024,98269.4928608134,1715170919,47787.38933051467
08/05/2024,98273.88993328858,1715170967,47791.786402989834
08/05/2024,98282.05553478685,1715170967,47799.95200448811
08/05/2024,98323.40999276387,1715170991,47841.30646246513
08/05/2024,98328.62581831336,1715170991,47846.52228801462
08/05/2024,98329.31930794618,1715170991,47847.215777647434
08/05/2024,98374.73009344145,1715171003,47892.62656314271
08/05/2024,98375.56269507823,1715171003,47893.45916477949
08/05/2024,98387.61588858186,1715171003,47905.512358283115
08/05/2024,98389.13905463691,1715171027,47907.03552433816
08/05/2024,98395.5205569603,1715171027,47913.417026661555
08/05/2024,98404.51404937702,1715171027,47922.41051907828
08/05/2024,98515.26211181744,1715171027,48033.158581518706
08/05/2024,98519.09511796445,1715171027,48036.9915876657
08/05/2024,98534.95891077255,1715171027,48052.85538047381
08/05/2024,98550.91158165142,1715171051,48068.80805135269
08/05/2024,98551.58070088518,1715171051,48069.477170586455
08/05/2024,98561.20624544063,1715171063,48079.1027151419
08/05/2024,98572.81402490912,1715171099,48090.71049461039
08/05/2024,98603.04596118456,1715171099,48120.94243088583
08/05/2024,98604.61844980507,1715171099,48122.51491950634
08/05/2024,98607.54887581714,1715171135,48125.44534551841
08/05/2024,98607.54898994048,1715171135,48125.44545964175
08/05/2024,98608.38811506415,1715171159,48126.284584765424
08/05/2024,98609.92033732928,1715171159,48127.816807030555
08/05/2024,98622.42734526267,1715171171,48140.32381496393
08/05/2024,98707.65831312438,1715171171,48225.554782825646
08/05/2024,98712.27102170626,1715171207,48230.16749140752
08/05/2024,98716.13042454763,1715171207,48234.0268942489
08/05/2024,98855.17318606663,1715171219,48373.06965576789
08/05/2024,98861.81709236752,1715171219,48379.71356206878
08/05/2024,98863.53227373483,1715171243,48381.42874343609
08/05/2024,98868.14588531612,1715171255,48386.04235501738
08/05/2024,98872.87668128658,1715171255,48390.77315098785
08/05/2024,98884.17119835064,1715171255,48402.06766805191
08/05/2024,99033.2372787929,1715171255,48551.133748494176
08/05/2024,99033.37391032772,1715171255,48551.27038002899
08/05/2024,99034.7735311794,1715171279,48552.670000880666
08/05/2024,99231.54940243946,1715171291,48749.445872140735
08/05/2024,99238.97104954855,1715171291,48756.867519249834
08/05/2024,99392.99830479271,1715171291,48910.89477449399
08/05/2024,99397.61246010746,1715171315,48915.508929808726
08/05/2024,99425.33923767637,1715171315,48943.23570737764
08/05/2024,99434.39477046617,1715171351,48952.29124016744
08/05/2024,99447.07670679575,1715171363,48964.97317649702
08/05/2024,99948.82863904285,1715171363,49466.72510874412
08/05/2024,99970.53319396489,1715171363,49488.42966366616
08/05/2024,99971.2324754169,1715171363,49489.12894511816
08/05/2024,99990.54097025283,1715171387,49508.43743995409
08/05/2024,100044.38446258513,1715171387,49562.2809322864
08/05/2024,100048.54771066451,1715171387,49566.444180365776
08/05/2024,100055.49697491189,1715171411,49573.39344461315
08/05/2024,101524.71767495431,1715171411,51042.61414465557
08/05/2024,101681.12786920591,1715171411,51199.02433890717
08/05/2024,101712.82720261852,1715171423,51230.72367231977
08/05/2024,101756.01969032628,1715171423,51273.91616002755
08/05/2024,101761.04256042156,1715171423,51278.93903012283
08/05/2024,101775.53859433875,1715171423,51293.43506404002
08/05/2024,101781.54789503044,1715171435,51299.44436473171
08/05/2024,101797.23157723014,1715171435,51315.128046931415
08/05/2024,101809.4191128719,1715171435,51327.31558257318
08/05/2024,101814.03424399963,1715171447,51331.93071370092
08/05/2024,101820.40504102087,1715171447,51338.30151072215
08/05/2024,101826.8998614555,1715171471,51344.79633115678
08/05/2024,101830.09585260447,1715171483,51347.99232230575
08/05/2024,101830.99227598464,1715171483,51348.88874568592
08/05/2024,101854.66548547968,1715171495,51372.56195518096
08/05/2024,101854.83000229072,1715171531,51372.726471992006
08/05/2024,101856.87247280839,1715171555,51374.768942509676
08/05/2024,101967.47559278479,1715171555,51485.37206248607
08/05/2024,101968.56661393217,1715171555,51486.463083633455
08/05/2024,101971.32675227063,1715171555,51489.223221971915
08/05/2024,102116.02569862035,1715171567,51633.92216832163
08/05/2024,102116.31716608706,1715171567,51634.21363578834
08/05/2024,102120.93309922198,1715171615,51638.829568923255
08/05/2024,102121.04256576786,1715171615,51638.93903546914
08/05/2024,104910.29907921079,1715171615,54428.195548912074
08/05/2024,104957.28609420588,1715171615,54475.182563907154
08/05/2024,104957.75561095275,1715171615,54475.65208065402
08/05/2024,104964.17160785562,1715171615,54482.0680775569
08/05/2024,104979.80696330426,1715171627,54497.70343300553
08/05/2024,105011.02617435808,1715171627,54528.922644059356
08/05/2024,105024.18407675273,1715171627,54542.08054645402
08/05/2024,105232.46369349018,1715171651,54750.36016319146
08/05/2024,105237.080880516,1715171687,54754.97735021729
08/05/2024,105237.12874210879,1715171699,54755.02521181007
08/05/2024,105284.0371403908,1715171699,54801.93361009208
08/05/2024,105284.48191188312,1715171711,54802.37838158439
08/05/2024,105297.20390153979,1715171735,54815.10037124107
08/05/2024,105328.47134836817,1715171747,54846.36781806945
08/05/2024,105412.93384049668,1715171759,54930.83031019796
08/05/2024,105473.32774909654,1715171771,54991.22421879782
08/05/2024,105475.40786162572,1715171783,54993.30433132699
08/05/2024,105679.63912801385,1715171807,55197.53559771513
08/05/2024,106061.12734475138,1715171807,55579.02381445267
08/05/2024,106067.53871419496,1715171819,55585.435183896254
08/05/2024,106067.94825497981,1715171831,55585.844724681105
08/05/2024,106119.00736040896,1715171855,55636.90383011025
08/05/2024,107187.56899264759,1715171867,56705.46546234889
08/05/2024,107188.16611125172,1715171879,56706.06258095302
08/05/2024,107197.90595988928,1715171879,56715.80242959058
08/05/2024,107581.94791609919,1715171879,57099.84438580049
08/05/2024,107709.34400201759,1715171999,57227.2404717189
08/05/2024,107710.40433235504,1715171999,57228.30080205635
08/05/2024,107713.73839546907,1715171999,57231.634865170374
08/05/2024,107716.22288551356,1715172011,57234.11935521486
08/05/2024,107777.82292431712,1715172023,57295.71939401842
08/05/2024,107828.78169366765,1715172035,57346.67816336895
08/05/2024,107948.58877086958,1715172047,57466.48524057087
08/05/2024,107959.1612867895,1715172047,57477.0577564908
08/05/2024,107964.58582610378,1715172059,57482.482295805086
